CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2016;Zaragoza;Biología Molecular y Celular;Máster;Graduado;Mujeres;14;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Bioquímica;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;1;0;0;;;29/04/2018
2016;Zaragoza;Bioquímica;Licenciatura o equivalente;Graduado;Hombres;1;0;0;0;10.00;29.11;29/04/2018
2016;Zaragoza;Bioquímica y biología molecular;Doctorado;Graduado;Hombres;6;0;0;0;;;29/04/2018
2016;Zaragoza;Bioquímica y biología molecular;Doctorado;Graduado;Mujeres;3;0;0;0;;;29/04/2018
2016;Zaragoza;Biotecnología;Grado;Abandono Voluntario;Hombres;0;2;2;0;;;29/04/2018
2016;Zaragoza;Biotecnología;Grado;Abandono Voluntario;Mujeres;0;3;2;0;;;29/04/2018
2016;Zaragoza;Biotecnología;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;29/04/2018
2016;Zaragoza;Biotecnología;Grado;Graduado;Hombres;20;0;0;0;4.11;96.62;29/04/2018
2016;Zaragoza;Biotecnología;Grado;Graduado;Mujeres;43;0;0;0;4.00;99.70;29/04/2018
2016;Zaragoza;Biotecnología;Grado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;29/04/2018
2016;Zaragoza;Biotecnología;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Biotecnología;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Calidad, Seguridad y Tecnología de los Alimentos;Máster;Graduado;Hombres;10;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Calidad, Seguridad y Tecnología de los Alimentos;Máster;Graduado;Mujeres;9;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Calidad, seguridad y tecnología de los alimentos;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Calidad, seguridad y tecnología de los alimentos;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Ciencia analítica en química;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Ciencia analítica en química;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2016;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Hombres;0;5;3;0;;;29/04/2018
2016;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Mujeres;0;4;4;0;;;29/04/2018
2016;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;4;0;;;29/04/2018
2016;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Graduado;Hombres;22;0;0;0;4.57;87.63;29/04/2018
2016;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Graduado;Mujeres;30;0;0;0;4.27;87.98;29/04/2018
2016;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;29/04/2018
2016;Zaragoza;Ciencia y Tecnología de los Alimentos;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Ciencia y Tecnología de los Alimentos;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;3;0;0;;;29/04/2018
2016;Zaragoza;Ciencias agrarias y del medio natural;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Ciencias agrarias y del medio natural;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2016;Zaragoza;Ciencias biomédicas y biotecnológicas;Doctorado;Graduado;Mujeres;5;0;0;0;;;29/04/2018
2016;Zaragoza;Ciencias de la Antigüedad;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Ciencias de la Antigüedad;Máster;Graduado;Hombres;1;0;0;0;3.00;62.50;29/04/2018
2016;Zaragoza;Ciencias de la antigüedad;Doctorado;Graduado;Hombres;2;0;0;0;;;29/04/2018
2016;Zaragoza;Ciencias de la antigüedad;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Ciencias de la Salud;Doctorado;Graduado;Hombres;4;0;0;0;;;29/04/2018
2016;Zaragoza;Ciencias de la Salud;Doctorado;Graduado;Mujeres;8;0;0;0;;;29/04/2018
2016;Zaragoza;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Graduado;Hombres;1;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;Graduado;Mujeres;19;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Condicionantes genéticos, nutricionales y ambientales del crec.;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2016;Zaragoza;Condicionantes genéticos, nutricionales y ambientales del crec.;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Consultoría de Información y Comunicación Digital;Máster;Graduado;Hombres;5;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Consultoría de Información y Comunicación Digital;Máster;Graduado;Mujeres;4;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Contabilidad y finanzas;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Contabilidad y finanzas;Máster;Graduado;Hombres;7;0;0;0;1.50;92.11;29/04/2018
2016;Zaragoza;Contabilidad y finanzas;Máster;Graduado;Mujeres;6;0;0;0;1.17;96.77;29/04/2018
2016;Zaragoza;Derecho;Doctorado;Graduado;Hombres;6;0;0;0;;;29/04/2018
2016;Zaragoza;Derecho;Doctorado;Graduado;Mujeres;3;0;0;0;;;29/04/2018
2016;Zaragoza;Derecho;Grado;Abandono Voluntario;Hombres;0;18;4;0;;;29/04/2018
2016;Zaragoza;Derecho;Grado;Abandono Voluntario;Mujeres;0;18;3;0;;;29/04/2018
2016;Zaragoza;Derecho;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;29/04/2018
2016;Zaragoza;Derecho;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;6;4;0;;;29/04/2018
2016;Zaragoza;Derecho;Grado;Graduado;Hombres;129;0;0;0;4.95;89.40;29/04/2018
2016;Zaragoza;Derecho;Grado;Graduado;Mujeres;201;0;0;0;4.76;90.26;29/04/2018
2016;Zaragoza;Derecho;Grado;Incumple Régimen de permanencia;Hombres;0;4;2;0;;;29/04/2018
2016;Zaragoza;Derecho;Grado;Incumple Régimen de permanencia;Mujeres;0;3;2;0;;;29/04/2018
2016;Zaragoza;Derecho;Grado;Traslado a otra Universidad;Hombres;0;0;0;16;;;29/04/2018
2016;Zaragoza;Derecho;Grado;Traslado a otra Universidad;Mujeres;0;0;0;8;;;29/04/2018
2016;Zaragoza;Derecho;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;3;0;0;;;29/04/2018
2016;Zaragoza;Derecho;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;3;0;0;;;29/04/2018
2016;Zaragoza;Derecho;Licenciatura o equivalente;Graduado;Hombres;4;0;0;0;10.50;48.19;29/04/2018
2016;Zaragoza;Derecho;Licenciatura o equivalente;Graduado;Mujeres;9;0;0;0;11.89;45.39;29/04/2018
2016;Zaragoza;Derecho;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;4;;;29/04/2018
2016;Zaragoza;Derecho;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;13;;;29/04/2018
2016;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;3;;;29/04/2018
2016;Zaragoza;Diplomado Ciencias Empresariales;Diplomatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Diplomado en Turismo;Diplomatura o equivalente;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Dirección, Estrategia y Marketing;Máster;Graduado;Hombres;2;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Dirección, Estrategia y Marketing;Máster;Graduado;Mujeres;6;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Economía;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Economía;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2016;Zaragoza;Economía;Grado;Abandono Voluntario;Hombres;0;38;19;0;;;29/04/2018
2016;Zaragoza;Economía;Grado;Abandono Voluntario;Mujeres;0;11;4;0;;;29/04/2018
2016;Zaragoza;Economía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;10;7;0;;;29/04/2018
2016;Zaragoza;Economía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;4;0;;;29/04/2018
2016;Zaragoza;Economía;Grado;Graduado;Hombres;52;0;0;0;5.31;81.94;29/04/2018
2016;Zaragoza;Economía;Grado;Graduado;Mujeres;63;0;0;0;5.37;82.36;29/04/2018
2016;Zaragoza;Economía;Grado;Incumple Régimen de permanencia;Hombres;0;13;8;0;;;29/04/2018
2016;Zaragoza;Economía;Grado;Incumple Régimen de permanencia;Mujeres;0;6;3;0;;;29/04/2018
2016;Zaragoza;Economía;Grado;Traslado a otra Universidad;Hombres;0;0;0;9;;;29/04/2018
2016;Zaragoza;Economía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;29/04/2018
2016;Zaragoza;Economía;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2016;Zaragoza;Economía;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Economía;Máster;Graduado;Hombres;4;0;0;0;1.33;94.12;29/04/2018
2016;Zaragoza;Economía y gestión de las organizaciones;Doctorado;Graduado;Hombres;2;0;0;0;;;29/04/2018
2016;Zaragoza;Economía y gestión de las organizaciones;Doctorado;Graduado;Mujeres;3;0;0;0;;;29/04/2018
2016;Zaragoza;Educación;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2016;Zaragoza;Educación;Doctorado;Graduado;Mujeres;7;0;0;0;;;29/04/2018
2016;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Abandono Voluntario;Hombres;0;3;0;0;;;29/04/2018
2016;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Graduado;Hombres;10;0;0;0;2.10;95.54;29/04/2018
2016;Zaragoza;Energías Renovables y Eficiencia Energética;Máster;Graduado;Mujeres;3;0;0;0;2.00;100.00;29/04/2018
2016;Zaragoza;Enfermería;Grado;Abandono Voluntario;Hombres;0;5;1;0;;;29/04/2018
2016;Zaragoza;Enfermería;Grado;Abandono Voluntario;Mujeres;0;10;7;0;;;29/04/2018
2016;Zaragoza;Enfermería;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;29/04/2018
2016;Zaragoza;Enfermería;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;9;9;0;;;29/04/2018
2016;Zaragoza;Enfermería;Grado;Graduado;Hombres;26;0;0;0;4.14;95.15;29/04/2018
2016;Zaragoza;Enfermería;Grado;Graduado;Mujeres;139;0;0;0;4.07;96.20;29/04/2018
2016;Zaragoza;Erasmus Mundus en Ingeniería de Membranas;Máster;Graduado;Hombres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Erasmus Mundus en Ingeniería de Membranas;Máster;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2016;Zaragoza;Estudios Avanzados de Literatura y Cine en Lengua Inglesa;Máster;Graduado;Hombres;4;0;0;0;1.25;94.12;29/04/2018
2016;Zaragoza;Estudios Avanzados de Literatura y Cine en Lengua Inglesa;Máster;Graduado;Mujeres;7;0;0;0;1.00;96.55;29/04/2018
2016;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Abandono Voluntario;Hombres;0;2;2;0;;;29/04/2018
2016;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Graduado;Hombres;3;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Estudios Avanzados en Historia del Arte;Máster;Graduado;Mujeres;7;0;0;0;1.17;96.79;29/04/2018
2016;Zaragoza;Estudios Clásicos;Grado;Abandono Voluntario;Hombres;0;4;2;0;;;29/04/2018
2016;Zaragoza;Estudios Clásicos;Grado;Abandono Voluntario;Mujeres;0;6;3;0;;;29/04/2018
2016;Zaragoza;Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;3;0;;;29/04/2018
2016;Zaragoza;Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;8;3;0;;;29/04/2018
2016;Zaragoza;Estudios Clásicos;Grado;Graduado;Hombres;1;0;0;0;4.00;100.00;29/04/2018
2016;Zaragoza;Estudios Clásicos;Grado;Graduado;Mujeres;7;0;0;0;5.00;86.77;29/04/2018
2016;Zaragoza;Estudios Clásicos;Grado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;29/04/2018
2016;Zaragoza;Estudios Clásicos;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;29/04/2018
2016;Zaragoza;Estudios en Arquitectura;Grado;Abandono Voluntario;Hombres;0;7;3;0;;;29/04/2018
2016;Zaragoza;Estudios en Arquitectura;Grado;Abandono Voluntario;Mujeres;0;2;1;0;;;29/04/2018
2016;Zaragoza;Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;1;0;;;29/04/2018
2016;Zaragoza;Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;29/04/2018
2016;Zaragoza;Estudios en Arquitectura;Grado;Graduado;Hombres;23;0;0;0;5.42;93.91;29/04/2018
2016;Zaragoza;Estudios en Arquitectura;Grado;Graduado;Mujeres;37;0;0;0;5.44;93.66;29/04/2018
2016;Zaragoza;Estudios en Arquitectura;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Estudios en Arquitectura;Grado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;29/04/2018
2016;Zaragoza;Estudios en Arquitectura;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;29/04/2018
2016;Zaragoza;Estudios Hispánicos: lengua y literatura;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Estudios Ingleses;Grado;Abandono Voluntario;Hombres;0;6;3;0;;;29/04/2018
2016;Zaragoza;Estudios Ingleses;Grado;Abandono Voluntario;Mujeres;0;13;5;0;;;29/04/2018
2016;Zaragoza;Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;3;0;;;29/04/2018
2016;Zaragoza;Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;29/04/2018
2016;Zaragoza;Estudios Ingleses;Grado;Graduado;Hombres;11;0;0;0;4.64;89.29;29/04/2018
2016;Zaragoza;Estudios Ingleses;Grado;Graduado;Mujeres;50;0;0;0;4.53;92.57;29/04/2018
2016;Zaragoza;Estudios Ingleses;Grado;Incumple Régimen de permanencia;Mujeres;0;3;1;0;;;29/04/2018
2016;Zaragoza;Estudios Ingleses;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;29/04/2018
2016;Zaragoza;Estudios ingleses;Doctorado;Graduado;Hombres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Estudios ingleses;Doctorado;Graduado;Mujeres;2;0;0;0;;;29/04/2018
2016;Zaragoza;Estudios Textuales y Culturales en Lengua Inglesa;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Estudios Textuales y Culturales en Lengua Inglesa;Máster;Abandono Voluntario;Mujeres;0;4;4;0;;;29/04/2018
2016;Zaragoza;Estudios Textuales y Culturales en Lengua Inglesa;Máster;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Filología Clásica;Licenciatura o equivalente;Graduado;Hombres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Filología Clásica;Licenciatura o equivalente;Graduado;Mujeres;1;0;0;0;8.00;77.97;29/04/2018
2016;Zaragoza;Filología Hispánica;Grado;Abandono Voluntario;Hombres;0;8;5;0;;;29/04/2018
2016;Zaragoza;Filología Hispánica;Grado;Abandono Voluntario;Mujeres;0;11;4;0;;;29/04/2018
2016;Zaragoza;Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;2;0;;;29/04/2018
2016;Zaragoza;Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Filología Hispánica;Grado;Graduado;Hombres;14;0;0;0;4.71;91.78;29/04/2018
2016;Zaragoza;Filología Hispánica;Grado;Graduado;Mujeres;28;0;0;0;5.04;85.65;29/04/2018
2016;Zaragoza;Filología Hispánica;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;29/04/2018
2016;Zaragoza;Filología Hispánica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;5;;;29/04/2018
2016;Zaragoza;Filología Hispánica;Licenciatura o equivalente;Abandono Voluntario;Hombres;0;2;0;0;;;29/04/2018
2016;Zaragoza;Filología Hispánica;Licenciatura o equivalente;Graduado;Mujeres;1;0;0;0;23.00;57.84;29/04/2018
2016;Zaragoza;Filología hispánica;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Abandono Voluntario;Mujeres;0;3;0;0;;;29/04/2018
2016;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Graduado;Mujeres;3;0;0;0;15.00;41.77;29/04/2018
2016;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Filología Románica (Francés);Licenciatura o equivalente;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2016;Zaragoza;Filología Románica (Francés);Licenciatura o equivalente;Graduado;Mujeres;1;0;0;0;12.00;45.54;29/04/2018
2016;Zaragoza;Filosofía;Grado;Abandono Voluntario;Hombres;0;11;3;0;;;29/04/2018
2016;Zaragoza;Filosofía;Grado;Abandono Voluntario;Mujeres;0;6;4;0;;;29/04/2018
2016;Zaragoza;Filosofía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Filosofía;Grado;Graduado;Hombres;11;0;0;0;4.40;93.75;29/04/2018
2016;Zaragoza;Filosofía;Grado;Incumple Régimen de permanencia;Hombres;0;3;2;0;;;29/04/2018
2016;Zaragoza;Filosofía;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Filosofía;Grado;Traslado a otra Universidad;Hombres;0;0;0;5;;;29/04/2018
2016;Zaragoza;Filosofía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Abandono Voluntario;Hombres;0;29;9;0;;;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Abandono Voluntario;Mujeres;0;27;13;0;;;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Hombres;0;8;7;0;;;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;6;5;0;;;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Graduado;Hombres;31;0;0;0;4.92;85.71;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Graduado;Mujeres;36;0;0;0;5.11;86.21;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Incumple Régimen de permanencia;Hombres;0;6;3;0;;;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Incumple Régimen de permanencia;Mujeres;0;4;3;0;;;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;29/04/2018
2016;Zaragoza;Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;29/04/2018
2016;Zaragoza;Física;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2016;Zaragoza;Física;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Física;Grado;Abandono Voluntario;Hombres;0;16;5;0;;;29/04/2018
2016;Zaragoza;Física;Grado;Abandono Voluntario;Mujeres;0;2;0;0;;;29/04/2018
2016;Zaragoza;Física;Grado;Cambio de estudios sin simultaneidad;Hombres;0;7;4;0;;;29/04/2018
2016;Zaragoza;Física;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;29/04/2018
2016;Zaragoza;Física;Grado;Graduado;Hombres;29;0;0;0;4.62;88.14;29/04/2018
2016;Zaragoza;Física;Grado;Graduado;Mujeres;15;0;0;0;4.80;85.81;29/04/2018
2016;Zaragoza;Física;Grado;Incumple Régimen de permanencia;Hombres;0;4;2;0;;;29/04/2018
2016;Zaragoza;Física;Grado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;29/04/2018
2016;Zaragoza;Física;Grado;Traslado a otra Universidad;Hombres;0;0;0;6;;;29/04/2018
2016;Zaragoza;Física;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Física y Tecnologías Físicas;Máster;Graduado;Hombres;7;0;0;0;1.17;95.89;29/04/2018
2016;Zaragoza;Física y Tecnologías Físicas;Máster;Graduado;Mujeres;1;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Físicas;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Fisioterapia;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Fisioterapia;Grado;Abandono Voluntario;Mujeres;0;3;0;0;;;29/04/2018
2016;Zaragoza;Fisioterapia;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;29/04/2018
2016;Zaragoza;Fisioterapia;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;29/04/2018
2016;Zaragoza;Fisioterapia;Grado;Graduado;Hombres;25;0;0;0;3.95;97.88;29/04/2018
2016;Zaragoza;Fisioterapia;Grado;Graduado;Mujeres;32;0;0;0;4.17;93.53;29/04/2018
2016;Zaragoza;Geografía;Licenciatura o equivalente;Graduado;Hombres;1;0;0;0;15.00;57.32;29/04/2018
2016;Zaragoza;Geografía;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Geografía;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Hombres;0;7;4;0;;;29/04/2018
2016;Zaragoza;Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Mujeres;0;3;1;0;;;29/04/2018
2016;Zaragoza;Geografía y Ordenación del Territorio;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Geografía y Ordenación del Territorio;Grado;Graduado;Hombres;28;0;0;0;4.92;89.52;29/04/2018
2016;Zaragoza;Geografía y Ordenación del Territorio;Grado;Graduado;Mujeres;8;0;0;0;4.88;87.89;29/04/2018
2016;Zaragoza;Geografía y Ordenación del Territorio;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Geografía y Ordenación del Territorio;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;29/04/2018
2016;Zaragoza;Geografía y Ordenación del Territorio;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Geología;Doctorado;Graduado;Hombres;3;0;0;0;;;29/04/2018
2016;Zaragoza;Geología;Doctorado;Graduado;Mujeres;1;0;0;0;;;29/04/2018
2016;Zaragoza;Geología;Grado;Abandono Voluntario;Hombres;0;4;2;0;;;29/04/2018
2016;Zaragoza;Geología;Grado;Abandono Voluntario;Mujeres;0;3;0;0;;;29/04/2018
2016;Zaragoza;Geología;Grado;Graduado;Hombres;10;0;0;0;5.20;79.23;29/04/2018
2016;Zaragoza;Geología;Grado;Graduado;Mujeres;6;0;0;0;5.50;73.68;29/04/2018
2016;Zaragoza;Geología;Grado;Incumple Régimen de permanencia;Hombres;0;2;1;0;;;29/04/2018
2016;Zaragoza;Geología;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Geología;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;29/04/2018
2016;Zaragoza;Geología;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;29/04/2018
2016;Zaragoza;Geología: Técnicas y Aplicaciones;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Geología: Técnicas y Aplicaciones;Máster;Graduado;Hombres;10;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Geología: Técnicas y Aplicaciones;Máster;Graduado;Mujeres;2;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Gerontología Social;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;29/04/2018
2016;Zaragoza;Gerontología Social;Máster;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Gerontología Social;Máster;Graduado;Hombres;10;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Gerontología Social;Máster;Graduado;Mujeres;26;0;0;0;1.04;99.24;29/04/2018
2016;Zaragoza;Gestión Administrativa;Máster;Graduado;Hombres;3;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Gestión Administrativa;Máster;Graduado;Mujeres;8;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Gestión de las organizaciones;Máster;Abandono Voluntario;Hombres;0;1;1;0;;;29/04/2018
2016;Zaragoza;Gestión de las organizaciones;Máster;Abandono Voluntario;Mujeres;0;2;1;0;;;29/04/2018
2016;Zaragoza;Gestión del Patrimonio Cultural;Máster;Abandono Voluntario;Mujeres;0;3;2;0;;;29/04/2018
2016;Zaragoza;Gestión del Patrimonio Cultural;Máster;Graduado;Hombres;6;0;0;0;1.00;100.00;29/04/2018
2016;Zaragoza;Gestión del Patrimonio Cultural;Máster;Graduado;Mujeres;17;0;0;0;1.12;96.96;29/04/2018
2016;Zaragoza;Historia;Grado;Abandono Voluntario;Hombres;0;28;7;0;;;29/04/2018
2016;Zaragoza;Historia;Grado;Abandono Voluntario;Mujeres;0;10;3;0;;;29/04/2018
2016;Zaragoza;Historia;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;1;0;;;29/04/2018
2016;Zaragoza;Historia;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;29/04/2018
2016;Zaragoza;Historia;Grado;Graduado;Hombres;60;0;0;0;4.75;91.70;29/04/2018
2016;Zaragoza;Historia;Grado;Graduado;Mujeres;25;0;0;0;4.48;94.09;29/04/2018
2016;Zaragoza;Historia;Grado;Incumple Régimen de permanencia;Hombres;0;3;1;0;;;29/04/2018
2016;Zaragoza;Historia;Grado;Traslado a otra Universidad;Hombres;0;0;0;8;;;29/04/2018
