CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);República Checa;Masarykova Univerzita Brno (República Checa);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;No Informado;Alemania;Ruhr-Universität Bochum (Alemania);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;No Informado;Francia;Universite Jean Monnet De Saint- Etienne (Francia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;IN;No Informado;Francia;Université Grenoble Alpes (Uga) (Francia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Eberhard-Karls-Universität Tübingen (Alemania);2;1;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Technische Universität Dresden (Alemania);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Freie Universität Berlin (Alemania);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Ruhr-Universität Bochum (Alemania);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Universität Zu Köln (Alemania);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Christian-Albrechts-Universität Zu Kiel (Alemania);1;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Salerno (Italia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Universite Libre De Bruxelles (Bélgica);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite De Poitiers (Francia);6;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite Bordeaux Montaigne (Francia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université Grenoble Alpes (Uga) (Francia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite Stendhal - Grenoble Iii (Francia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite Jean Monnet De Saint- Etienne (Francia);3;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite De Toulouse - Jean Jaurès (Francia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Universite Pantheon-Sorbonne (Paris I) (Francia);1;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Universite De Bourgogne - Dijon (Francia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Universite De Pau Et Des Pays De L'Adour (Francia);3;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Im. Adama Mickiewicza (Polonia);2;1;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Eötvös Loránd Tudományegyetem (Hungría);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Irlanda (Eire);University Of Dublin - Trinity College (Irlanda (Eire));3;1;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);República Checa;Masarykova Univerzita Brno (República Checa);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;INGLÉS - C1 (Nivel avanzado 1);Hungría;Central European University (Hungría);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - A1 (Nivel básico);Italia;Università Degli Studi Di Salerno (Italia);7;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - A2 (Nivel básico avanzado);Italia;Università Degli Studi Di Bologna (Italia);4;1;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Libera Università 'Maria Ss. Assunta' Di Roma (Italia);5;5;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);6;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bari (Italia);3;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;1;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;ITALIANO - B2 (Nivel avanzado);Italia;Università Degli Studi Di Milano (Italia);2;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Francia;Universite De Limoges (Francia);4;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Francia;Universite De Toulouse - Jean Jaurès (Francia);1;0;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Irlanda (Eire);University College Dublin (Irlanda (Eire));2;2;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Italia;Università Degli Studi Di Ferrara (Italia);1;1;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;No Informado;Italia;Università Degli Studi Di Firenze (Italia);2;1;29/04/2018
2016;ERASMUS;0222-Historia y arqueología;Facultad de Filosofía y Letras;OUT;PORTUGUÉS - B2 (Nivel avanzado);Portugal;Universidade Do Porto (Portugal);2;0;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Escuela de Doctorado;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Freie Universität Berlin (Alemania);1;0;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Escuela de Doctorado;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Universite De Liege (Bélgica);1;1;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Escuela de Doctorado;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Eötvös Loránd Tudományegyetem (Hungría);4;6;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Escuela de Doctorado;OUT;INGLÉS - B2 (Nivel avanzado);Turquía;Bogazici (Turquía);3;1;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Freie Universität Berlin (Alemania);1;0;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Universite De Liege (Bélgica);1;0;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Universite De Toulouse - Jean Jaurès (Francia);2;0;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Eötvös Loránd Tudományegyetem (Hungría);6;0;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Bogazici (Turquía);3;0;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Freie Universität Berlin (Alemania);1;0;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Universite De Liege (Bélgica);1;1;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Eötvös Loránd Tudományegyetem (Hungría);4;6;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;INGLÉS - B2 (Nivel avanzado);Turquía;Bogazici (Turquía);3;1;29/04/2018
2016;ERASMUS;0223-Filosofía y ética;Facultad de Filosofía y Letras;OUT;No Informado;Francia;Universite De Toulouse - Jean Jaurès (Francia);2;0;29/04/2018
2016;ERASMUS;0229-Humanidades (otras);Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);1;0;29/04/2018
2016;ERASMUS;0229-Humanidades (otras);Facultad de Filosofía y Letras;OUT;PORTUGUÉS - B2 (Nivel avanzado);Portugal;Universidade Do Porto (Portugal);1;0;29/04/2018
2016;ERASMUS;023 Idiomas;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);Dublin Institute Of Technology (Irlanda (Eire));0;0;29/04/2018
2016;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Institut National Des Langues Et Civilisations Orientales (Francia);3;0;29/04/2018
2016;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Universita' Degli Studi Roma Tre (Italia);2;0;29/04/2018
2016;ERASMUS;023 Idiomas;Facultad de Filosofía y Letras;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Universita' Degli Studi Roma Tre (Italia);2;0;29/04/2018
2016;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);4;0;29/04/2018
2016;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Libera Università 'Maria Ss. Assunta' Di Roma (Italia);6;0;29/04/2018
2016;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);2;0;29/04/2018
2016;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Warszawski (Polonia);2;0;29/04/2018
2016;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Libera Università 'Maria Ss. Assunta' Di Roma (Italia);6;5;29/04/2018
2016;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);2;2;29/04/2018
2016;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Warszawski (Polonia);2;1;29/04/2018
2016;ERASMUS;031-Ciencias sociales y del comportamiento;Facultad de Ciencias Sociales y del Trabajo;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Firenze (Italia);4;2;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Radom Academy Of Economics (Polonia);4;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Ciencias Sociales y Humanas de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Sakarya Üniversitesi (Turquía);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Ludwig-Maximilians-Universität München (Alemania);2;3;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Christian-Albrechts-Universität Zu Kiel (Alemania);3;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;ALEMÁN - B2 (Nivel avanzado);Alemania;Westfälische Wilhelms-Universität Münster (Alemania);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite Des Sciences Et Technologies De Lille (Francia);3;3;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);2;2;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;INGLÉS - B2 (Nivel avanzado);Holanda;Maastricht University (Holanda);6;5;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;"Wyzsza Szkola Handlu I Pra Wa ""Lazarski"" (Polonia)";2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Do Porto (Portugal);1;2;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Nova De Lisboa (Portugal);3;6;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;INGLÉS - B2 (Nivel avanzado);Suecia;Stockholms Universitet (Suecia);2;2;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;INGLÉS - C1 (Nivel avanzado 1);Alemania;Universität Regensburg (Alemania);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Derecho;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Universita' Degli Studi Di Milano-Bicocca (Italia);4;4;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Westfälische Wilhelms-Universität Münster (Alemania);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Ludwig-Maximilians-Universität München (Alemania);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Christian-Albrechts-Universität Zu Kiel (Alemania);3;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Hungría;Pécsi Tudományegyetem (Hungría);4;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Universita' Degli Studi Di Milano-Bicocca (Italia);4;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Link Campus University (Italia);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;"Wyzsza Szkola Handlu I Pra Wa ""Lazarski"" (Polonia)";2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Porto (Portugal);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Nova De Lisboa (Portugal);3;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;University Of East Anglia (Reino Unido);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;Stockholms Universitet (Suecia);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Marmara Üniversitesi (Turquía);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;INGLÉS - B1 (Nivel intermedio);Alemania;Universität Regensburg (Alemania);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;INGLÉS - B1 (Nivel intermedio);Francia;Aix-Marseille Université (Francia);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;INGLÉS - B1 (Nivel intermedio);Francia;Universite Des Sciences Et Technologies De Lille (Francia);3;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;INGLÉS - B1 (Nivel intermedio);Holanda;Maastricht University (Holanda);12;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Warszawski (Polonia);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;IN;INGLÉS - B1 (Nivel intermedio);Polonia;"Wyzsza Szkola Handlu I Pra Wa ""Lazarski"" (Polonia)";0;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Ludwig-Maximilians-Universität München (Alemania);2;3;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Christian-Albrechts-Universität Zu Kiel (Alemania);3;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;ALEMÁN - B2 (Nivel avanzado);Alemania;Westfälische Wilhelms-Universität Münster (Alemania);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Universite Des Sciences Et Technologies De Lille (Francia);3;3;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Aix-Marseille Université (Francia);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);2;2;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Marmara Üniversitesi (Turquía);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Holanda;Maastricht University (Holanda);6;5;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Hungría;Pécsi Tudományegyetem (Hungría);2;1;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Italia;Link Campus University (Italia);2;1;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;Uniwersytet Warszawski (Polonia);2;2;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Polonia;"Wyzsza Szkola Handlu I Pra Wa ""Lazarski"" (Polonia)";2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Do Porto (Portugal);1;2;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Portugal;Universidade Nova De Lisboa (Portugal);3;6;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Reino Unido;University Of East Anglia (Reino Unido);2;2;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Suecia;Stockholms Universitet (Suecia);2;2;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - B2 (Nivel avanzado);Turquía;Yasar University (Turquía);1;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;INGLÉS - C1 (Nivel avanzado 1);Alemania;Universität Regensburg (Alemania);2;0;29/04/2018
2016;ERASMUS;0311-Economía;Facultad de Economía y Empresa;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);2;0;29/04/2018
