CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2017;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;15;15;0;;;05/01/2020
2017;Zaragoza;Grado: Enfermería;Grado;Graduado;Hombres;27;0;0;0;4.00;95.14;05/01/2020
2017;Zaragoza;Grado: Enfermería;Grado;Graduado;Mujeres;123;0;0;0;4.08;96.95;05/01/2020
2017;Zaragoza;Grado: Enfermería;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Enfermería;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;05/01/2020
2017;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Hombres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Mujeres;0;6;2;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;1;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Clásicos;Grado;Graduado;Hombres;3;0;0;0;4.67;95.98;05/01/2020
2017;Zaragoza;Grado: Estudios Clásicos;Grado;Graduado;Mujeres;1;0;0;0;5.00;92.97;05/01/2020
2017;Zaragoza;Grado: Estudios Clásicos;Grado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Clásicos;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Clásicos;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Estudios en Arquitectura;Grado;Abandono Voluntario;Hombres;0;9;4;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios en Arquitectura;Grado;Abandono Voluntario;Mujeres;0;8;4;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Hombres;0;4;1;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;0;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios en Arquitectura;Grado;Graduado;Hombres;25;0;0;0;6.05;88.48;05/01/2020
2017;Zaragoza;Grado: Estudios en Arquitectura;Grado;Graduado;Mujeres;22;0;0;0;5.65;89.90;05/01/2020
2017;Zaragoza;Grado: Estudios en Arquitectura;Grado;Incumple Régimen de permanencia;Hombres;0;4;3;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios en Arquitectura;Grado;Traslado a otra Universidad;Hombres;0;0;0;5;;;05/01/2020
2017;Zaragoza;Grado: Estudios en Arquitectura;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;05/01/2020
2017;Zaragoza;Grado: Estudios Ingleses;Grado;Abandono Voluntario;Hombres;0;8;4;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Ingleses;Grado;Abandono Voluntario;Mujeres;0;20;4;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;2;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Ingleses;Grado;Graduado;Hombres;13;0;0;0;4.44;88.45;05/01/2020
2017;Zaragoza;Grado: Estudios Ingleses;Grado;Graduado;Mujeres;47;0;0;0;4.66;89.98;05/01/2020
2017;Zaragoza;Grado: Estudios Ingleses;Grado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Ingleses;Grado;Incumple Régimen de permanencia;Mujeres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Estudios Ingleses;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Estudios Ingleses;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Abandono Voluntario;Hombres;0;13;9;0;;;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Abandono Voluntario;Mujeres;0;8;2;0;;;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;2;0;;;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;3;0;;;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Graduado;Hombres;8;0;0;0;4.71;92.22;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Graduado;Mujeres;33;0;0;0;4.88;87.66;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Incumple Régimen de permanencia;Hombres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Incumple Régimen de permanencia;Mujeres;0;3;3;0;;;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;05/01/2020
2017;Zaragoza;Grado: Filología Hispánica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;05/01/2020
2017;Zaragoza;Grado: Filosofía;Grado;Abandono Voluntario;Hombres;0;6;2;0;;;05/01/2020
2017;Zaragoza;Grado: Filosofía;Grado;Abandono Voluntario;Mujeres;0;6;3;0;;;05/01/2020
2017;Zaragoza;Grado: Filosofía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Filosofía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Filosofía;Grado;Graduado;Hombres;8;0;0;0;4.62;90.65;05/01/2020
2017;Zaragoza;Grado: Filosofía;Grado;Graduado;Mujeres;9;0;0;0;4.44;87.53;05/01/2020
2017;Zaragoza;Grado: Filosofía;Grado;Incumple Régimen de permanencia;Hombres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Filosofía;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Filosofía;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Abandono Voluntario;Hombres;0;31;16;0;;;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Abandono Voluntario;Mujeres;0;21;8;0;;;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;4;0;;;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;14;11;0;;;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Graduado;Hombres;34;0;0;0;5.07;83.69;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Graduado;Mujeres;34;0;0;0;5.27;84.60;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Incumple Régimen de permanencia;Hombres;0;9;6;0;;;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Incumple Régimen de permanencia;Mujeres;0;7;3;0;;;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;05/01/2020
2017;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Mujeres;0;0;0;6;;;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Abandono Voluntario;Hombres;0;11;2;0;;;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Abandono Voluntario;Mujeres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;7;3;0;;;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Graduado;Hombres;30;0;0;0;4.63;89.32;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Graduado;Mujeres;3;0;0;0;4.00;99.16;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;05/01/2020
2017;Zaragoza;Grado: Física;Grado;Traslado a otra Universidad;Mujeres;0;0;0;5;;;05/01/2020
2017;Zaragoza;Grado: Fisioterapia;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Fisioterapia;Grado;Abandono Voluntario;Mujeres;0;3;3;0;;;05/01/2020
2017;Zaragoza;Grado: Fisioterapia;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;05/01/2020
2017;Zaragoza;Grado: Fisioterapia;Grado;Graduado;Hombres;21;0;0;0;4.00;94.12;05/01/2020
2017;Zaragoza;Grado: Fisioterapia;Grado;Graduado;Mujeres;32;0;0;0;4.03;97.32;05/01/2020
2017;Zaragoza;Grado: Fisioterapia;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Hombres;0;12;8;0;;;05/01/2020
2017;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Mujeres;0;3;0;0;;;05/01/2020
2017;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Graduado;Hombres;30;0;0;0;4.72;92.47;05/01/2020
2017;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Graduado;Mujeres;6;0;0;0;4.17;96.19;05/01/2020
2017;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Geología;Grado;Abandono Voluntario;Hombres;0;12;4;0;;;05/01/2020
2017;Zaragoza;Grado: Geología;Grado;Abandono Voluntario;Mujeres;0;8;4;0;;;05/01/2020
2017;Zaragoza;Grado: Geología;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;05/01/2020
2017;Zaragoza;Grado: Geología;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Geología;Grado;Graduado;Hombres;5;0;0;0;5.20;81.16;05/01/2020
2017;Zaragoza;Grado: Geología;Grado;Graduado;Mujeres;3;0;0;0;5.00;86.68;05/01/2020
2017;Zaragoza;Grado: Geología;Grado;Incumple Régimen de permanencia;Hombres;0;3;2;0;;;05/01/2020
2017;Zaragoza;Grado: Geología;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;05/01/2020
2017;Zaragoza;Grado: Historia;Grado;Abandono Voluntario;Hombres;0;40;13;0;;;05/01/2020
2017;Zaragoza;Grado: Historia;Grado;Abandono Voluntario;Mujeres;0;9;0;0;;;05/01/2020
2017;Zaragoza;Grado: Historia;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Historia;Grado;Graduado;Hombres;44;0;0;0;5.10;88.84;05/01/2020
2017;Zaragoza;Grado: Historia;Grado;Graduado;Mujeres;25;0;0;0;4.75;92.43;05/01/2020
2017;Zaragoza;Grado: Historia;Grado;Incumple Régimen de permanencia;Hombres;0;3;3;0;;;05/01/2020
2017;Zaragoza;Grado: Historia;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Historia;Grado;Traslado a otra Universidad;Hombres;0;0;0;8;;;05/01/2020
2017;Zaragoza;Grado: Historia;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Historia del Arte;Grado;Abandono Voluntario;Hombres;0;13;7;0;;;05/01/2020
2017;Zaragoza;Grado: Historia del Arte;Grado;Abandono Voluntario;Mujeres;0;23;12;0;;;05/01/2020
2017;Zaragoza;Grado: Historia del Arte;Grado;Graduado;Hombres;8;0;0;0;4.38;88.46;05/01/2020
2017;Zaragoza;Grado: Historia del Arte;Grado;Graduado;Mujeres;16;0;0;0;5.00;88.99;05/01/2020
2017;Zaragoza;Grado: Historia del Arte;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;05/01/2020
2017;Zaragoza;Grado: Historia del Arte;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Historia del Arte;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;05/01/2020
2017;Zaragoza;Grado: Información y Documentación;Grado;Abandono Voluntario;Hombres;0;5;3;0;;;05/01/2020
2017;Zaragoza;Grado: Información y Documentación;Grado;Abandono Voluntario;Mujeres;0;4;2;0;;;05/01/2020
2017;Zaragoza;Grado: Información y Documentación;Grado;Graduado;Hombres;7;0;0;0;4.00;95.76;05/01/2020
2017;Zaragoza;Grado: Información y Documentación;Grado;Graduado;Mujeres;11;0;0;0;4.67;94.60;05/01/2020
2017;Zaragoza;Grado: Información y Documentación;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Abandono Voluntario;Hombres;0;17;14;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Abandono Voluntario;Mujeres;0;2;2;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Graduado;Hombres;134;0;0;0;5.52;89.62;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Graduado;Mujeres;6;0;0;0;5.50;93.83;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Traslado a otra Universidad;Hombres;0;0;0;79;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Traslado a otra Universidad;Mujeres;0;0;0;10;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Abandono Voluntario;Hombres;0;8;3;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Abandono Voluntario;Mujeres;0;2;0;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Cambio de estudios sin simultaneidad;Hombres;0;19;10;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;7;2;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Graduado;Hombres;71;0;0;0;5.19;82.34;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Graduado;Mujeres;30;0;0;0;5.14;80.00;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Incumple Régimen de permanencia;Hombres;0;16;4;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Incumple Régimen de permanencia;Mujeres;0;7;0;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Abandono Voluntario;Hombres;0;18;14;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Abandono Voluntario;Mujeres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Cambio de estudios sin simultaneidad;Hombres;0;4;3;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Graduado;Hombres;31;0;0;0;5.58;77.78;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Graduado;Mujeres;9;0;0;0;4.62;89.55;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Incumple Régimen de permanencia;Hombres;0;24;17;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Incumple Régimen de permanencia;Mujeres;0;3;3;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Abandono Voluntario;Hombres;0;31;15;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Abandono Voluntario;Mujeres;0;3;3;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;5;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Graduado;Hombres;30;0;0;0;6.14;75.17;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Graduado;Mujeres;6;0;0;0;5.33;81.66;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Incumple Régimen de permanencia;Hombres;0;9;6;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Incumple Régimen de permanencia;Mujeres;0;2;1;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Abandono Voluntario;Hombres;0;35;22;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Abandono Voluntario;Mujeres;0;4;1;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;2;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Graduado;Hombres;38;0;0;0;6.21;74.15;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Graduado;Mujeres;5;0;0;0;5.20;86.48;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Incumple Régimen de permanencia;Hombres;0;22;15;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Abandono Voluntario;Hombres;0;22;8;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Abandono Voluntario;Mujeres;0;1;0;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;4;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Graduado;Hombres;46;0;0;0;5.31;83.34;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Graduado;Mujeres;7;0;0;0;5.57;77.77;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Incumple Régimen de permanencia;Hombres;0;2;2;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Traslado a otra Universidad;Hombres;0;0;0;5;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Informática;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Abandono Voluntario;Hombres;0;65;30;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Abandono Voluntario;Mujeres;0;9;5;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;19;10;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;4;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Graduado;Hombres;109;0;0;0;5.78;76.85;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Graduado;Mujeres;15;0;0;0;5.36;79.61;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Incumple Régimen de permanencia;Hombres;0;38;23;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Incumple Régimen de permanencia;Mujeres;0;8;4;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Traslado a otra Universidad;Hombres;0;0;0;15;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Mecánica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;6;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Abandono Voluntario;Hombres;0;15;6;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Abandono Voluntario;Mujeres;0;7;4;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;3;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Graduado;Hombres;21;0;0;0;5.06;82.70;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Graduado;Mujeres;15;0;0;0;4.80;92.25;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Incumple Régimen de permanencia;Hombres;0;6;4;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Traslado a otra Universidad;Hombres;0;0;0;6;;;05/01/2020
2017;Zaragoza;Grado: Ingeniería Química;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;05/01/2020
2017;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Abandono Voluntario;Hombres;0;5;2;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Abandono Voluntario;Mujeres;0;3;1;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Graduado;Hombres;26;0;0;0;4.21;88.83;05/01/2020
2017;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Graduado;Mujeres;35;0;0;0;4.21;86.52;05/01/2020
2017;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Lenguas Modernas;Grado;Abandono Voluntario;Hombres;0;3;2;0;;;05/01/2020
2017;Zaragoza;Grado: Lenguas Modernas;Grado;Abandono Voluntario;Mujeres;0;9;5;0;;;05/01/2020
2017;Zaragoza;Grado: Lenguas Modernas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Lenguas Modernas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;05/01/2020
2017;Zaragoza;Grado: Lenguas Modernas;Grado;Graduado;Hombres;5;0;0;0;4.40;96.69;05/01/2020
2017;Zaragoza;Grado: Lenguas Modernas;Grado;Graduado;Mujeres;23;0;0;0;4.54;93.57;05/01/2020
2017;Zaragoza;Grado: Lenguas Modernas;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Abandono Voluntario;Hombres;0;1;0;0;;;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Abandono Voluntario;Mujeres;0;15;4;0;;;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Graduado;Hombres;2;0;0;0;4.00;100.00;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Graduado;Mujeres;107;0;0;0;4.21;96.13;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Abandono Voluntario;Hombres;0;18;9;0;;;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Abandono Voluntario;Mujeres;0;19;8;0;;;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;05/01/2020
2017;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;05/01/2020
